Unnamed: 0,id,date,store_nbr,family,sales,onpromotion,holiday_type,locale,locale_name,description,transferred,dcoilwtico,city,state,store_type,cluster,transactions,year,month,week,quarter,day_of_week
1418840,1399238,2015-02-27,2,BREAD/BAKERY,400.883,0,,,,,,49.84,Quito,Pichincha,D,13,1941.0,2015,2,9,1,Friday
138075,138075,2013-03-19,33,BEVERAGES,434.0,0,,,,,,92.44,Quevedo,Los Rios,C,3,1126.0,2013,3,12,1,Tuesday
1383824,1364222,2015-02-07,37,BEAUTY,8.0,1,,,,,,,Cuenca,Azuay,D,2,1718.0,2015,2,6,1,Saturday
405359,398231,2013-08-12,32,LAWN AND GARDEN,0.0,0,,,,,,106.19,Guayaquil,Guayas,C,3,679.0,2013,8,33,3,Monday
1107808,1091770,2014-09-06,41,SCHOOL AND OFFICE SUPPLIES,1.0,0,,,,,,,Machala,El Oro,D,4,1130.0,2014,9,36,3,Saturday
267342,265560,2013-05-30,10,DELI,274.0,0,,,,,,93.57,Quito,Pichincha,C,15,1023.0,2013,5,22,2,Thursday
298262,296480,2013-06-16,28,DAIRY,496.0,0,,,,,,,Guayaquil,Guayas,E,10,1623.0,2013,6,24,2,Sunday
606056,598928,2013-12-03,14,FROZEN FOODS,23.42,0,,,,,,95.83,Riobamba,Chimborazo,C,7,1554.0,2013,12,49,4,Tuesday
513770,506642,2013-10-12,24,PET SUPPLIES,0.0,0,,,,,,,Guayaquil,Guayas,D,1,1826.0,2013,10,41,4,Saturday
636888,629760,2013-12-20,29,LINGERIE,0.0,0,,,,,,99.11,Guayaquil,Guayas,E,10,,2013,12,51,4,Friday
732915,724005,2014-02-12,23,HOME CARE,0.0,0,,,,,,100.38,Ambato,Tungurahua,D,9,1164.0,2014,2,7,1,Wednesday
60609,60609,2013-02-04,1,LINGERIE,6.0,0,,,,,,96.21,Quito,Pichincha,D,13,1714.0,2013,2,6,1,Monday
634018,626890,2013-12-18,48,"LIQUOR,WINE,BEER",221.0,0,,,,,,97.59,Quito,Pichincha,A,14,3891.0,2013,12,51,4,Wednesday
541177,534049,2013-10-27,43,EGGS,87.0,0,,,,,,,Esmeraldas,Esmeraldas,E,10,1319.0,2013,10,43,4,Sunday
823550,814640,2014-04-04,17,BEAUTY,1.0,0,,,,,,101.16,Quito,Pichincha,C,12,1027.0,2014,4,14,2,Friday
529116,521988,2013-10-20,54,PLAYERS AND ELECTRONICS,0.0,0,,,,,,,El Carmen,Manabi,C,3,1250.0,2013,10,42,4,Sunday
786911,778001,2014-03-14,38,PET SUPPLIES,5.0,0,,,,,,99.23,Loja,Loja,D,4,1533.0,2014,3,11,1,Friday
885628,876718,2014-05-08,9,CLEANING,1067.0,0,,,,,,100.52,Quito,Pichincha,B,6,1963.0,2014,5,19,2,Thursday
249239,247457,2013-05-19,51,MAGAZINES,0.0,0,,,,,,,Guayaquil,Guayas,A,17,2023.0,2013,5,20,2,Sunday
1014949,998911,2014-07-16,37,BABY CARE,0.0,0,,,,,,101.88,Cuenca,Azuay,D,2,1626.0,2014,7,29,3,Wednesday
628634,621506,2013-12-15,47,HOME APPLIANCES,3.0,0,,,,,,,Quito,Pichincha,A,14,5763.0,2013,12,50,4,Sunday
1026684,1010646,2014-07-23,16,LINGERIE,2.0,0,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,103.81,Santo Domingo,Santo Domingo de los Tsachilas,C,3,855.0,2014,7,30,3,Wednesday
264574,262792,2013-05-28,32,GROCERY II,3.0,0,,,,,,94.65,Guayaquil,Guayas,C,3,720.0,2013,5,22,2,Tuesday
33368,33368,2013-01-19,45,BREAD/BAKERY,1005.775,0,,,,,,,Quito,Pichincha,A,11,3984.0,2013,1,3,1,Saturday
945827,936917,2014-06-11,47,HARDWARE,1.0,0,,,,,,105.04,Quito,Pichincha,A,14,3751.0,2014,6,24,2,Wednesday
574603,567475,2013-11-15,31,CLEANING,693.0,0,,,,,,93.8,Babahoyo,Los Rios,B,10,1104.0,2013,11,46,4,Friday
1048204,1032166,2014-08-04,2,PERSONAL CARE,304.0,0,,,,,,98.26,Quito,Pichincha,D,13,1956.0,2014,8,32,3,Monday
1499815,1480213,2015-04-13,40,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,51.95,Machala,El Oro,C,3,1486.0,2015,4,16,2,Monday
1165083,1149045,2014-10-08,49,HOME CARE,343.0,0,,,,,,87.29,Quito,Pichincha,A,11,2463.0,2014,10,41,4,Wednesday
705083,696173,2014-01-27,42,BREAD/BAKERY,0.0,0,,,,,,95.82,Cuenca,Azuay,D,2,,2014,1,5,1,Monday
161407,161407,2013-04-01,38,BOOKS,0.0,0,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,97.1,Loja,Loja,D,4,1690.0,2013,4,14,2,Monday
915295,906385,2014-05-25,40,CLEANING,1306.0,1,,,,,,,Machala,El Oro,C,3,1318.0,2014,5,21,2,Sunday
1442270,1422668,2015-03-12,27,BREAD/BAKERY,419.345,1,,,,,,47.12,Daule,Guayas,D,1,1506.0,2015,3,11,1,Thursday
1020018,1003980,2014-07-19,29,LINGERIE,0.0,0,,,,,,,Guayaquil,Guayas,E,10,,2014,7,29,3,Saturday
774583,765673,2014-03-07,42,CLEANING,0.0,0,,,,,,102.82,Cuenca,Azuay,D,2,,2014,3,10,1,Friday
11456,11456,2013-01-07,30,BREAD/BAKERY,112.0,0,,,,,,93.2,Guayaquil,Guayas,C,3,663.0,2013,1,2,1,Monday
1225202,1209164,2014-11-11,36,FROZEN FOODS,18.0,0,Holiday,Local,Latacunga,Independencia de Latacunga,False,77.85,Libertad,Guayas,E,10,1044.0,2014,11,46,4,Tuesday
1306191,1287487,2014-12-26,33,PERSONAL CARE,340.0,0,Additional,National,Ecuador,Navidad+1,False,54.59,Quevedo,Los Rios,C,3,1303.0,2014,12,52,4,Friday
422505,415377,2013-08-22,14,CELEBRATION,0.0,0,,,,,,104.93,Riobamba,Chimborazo,C,7,1443.0,2013,8,34,3,Thursday
875887,866977,2014-05-03,35,BABY CARE,0.0,0,,,,,,,Playas,Guayas,C,3,773.0,2014,5,18,2,Saturday
1433009,1413407,2015-03-07,17,HOME APPLIANCES,0.0,0,,,,,,,Quito,Pichincha,C,12,1516.0,2015,3,10,1,Saturday
573101,565973,2013-11-14,39,MAGAZINES,0.0,0,,,,,,93.76,Cuenca,Azuay,B,6,1137.0,2013,11,46,4,Thursday
211654,211654,2013-04-29,47,PERSONAL CARE,374.0,0,Holiday,National,Ecuador,Viernes Santo,False,94.09,Quito,Pichincha,A,14,3049.0,2013,4,18,2,Monday
471363,464235,2013-09-18,34,MEATS,183.745,0,,,,,,108.23,Guayaquil,Guayas,B,6,2169.0,2013,9,38,3,Wednesday
1146964,1130926,2014-09-28,40,HOME AND KITCHEN II,16.0,0,Holiday,Local,Ibarra,Fundacion de Ibarra,False,,Machala,El Oro,C,3,1099.0,2014,9,39,3,Sunday
1107607,1091569,2014-09-06,36,POULTRY,110.547,0,,,,,,,Libertad,Guayas,E,10,1177.0,2014,9,36,3,Saturday
1023869,1007831,2014-07-21,37,FROZEN FOODS,173.0,1,,,,,,105.34,Cuenca,Azuay,D,2,1524.0,2014,7,30,3,Monday
989706,975102,2014-07-03,19,HOME CARE,182.0,0,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,104.76,Guaranda,Bolivar,C,15,1137.0,2014,7,27,3,Thursday
9574,9574,2013-01-06,28,BOOKS,0.0,0,,,,,,,Guayaquil,Guayas,E,10,1207.0,2013,1,1,1,Sunday
544781,537653,2013-10-29,44,HOME APPLIANCES,0.0,0,,,,,,98.29,Quito,Pichincha,A,5,3470.0,2013,10,44,4,Tuesday
284898,283116,2013-06-08,52,DELI,0.0,0,,,,,,,Manta,Manabi,A,11,,2013,6,23,2,Saturday
538787,531659,2013-10-26,26,PREPARED FOODS,8.0,0,,,,,,,Guayaquil,Guayas,D,10,842.0,2013,10,43,4,Saturday
250658,248876,2013-05-20,41,MAGAZINES,0.0,0,,,,,,96.29,Machala,El Oro,D,4,756.0,2013,5,21,2,Monday
237721,235939,2013-05-13,29,"LIQUOR,WINE,BEER",0.0,0,,,,,,94.76,Guayaquil,Guayas,E,10,,2013,5,20,2,Monday
140224,140224,2013-03-20,43,CLEANING,715.0,0,,,,,,93.21,Esmeraldas,Esmeraldas,E,10,1114.0,2013,3,12,1,Wednesday
1449957,1430355,2015-03-16,42,BEVERAGES,0.0,0,,,,,,43.93,Cuenca,Azuay,D,2,,2015,3,12,1,Monday
1364972,1345370,2015-01-27,8,PET SUPPLIES,0.0,0,,,,,,45.84,Quito,Pichincha,D,8,2479.0,2015,1,5,1,Tuesday
1084735,1068697,2014-08-24,44,PERSONAL CARE,952.0,0,Holiday,Local,Ambato,Fundacion de Ambato,False,,Quito,Pichincha,A,5,5375.0,2014,8,34,3,Sunday
1349197,1329595,2015-01-19,15,PERSONAL CARE,186.0,0,,,,,,,Ibarra,Imbabura,C,15,1351.0,2015,1,4,1,Monday
1224377,1208339,2014-11-11,13,FROZEN FOODS,25.0,0,Holiday,Local,Latacunga,Independencia de Latacunga,False,77.85,Latacunga,Cotopaxi,C,15,893.0,2014,11,46,4,Tuesday
639374,632246,2013-12-21,48,SEAFOOD,34.191,0,Additional,National,Ecuador,Navidad-4,False,,Quito,Pichincha,A,14,5821.0,2013,12,51,4,Saturday
208254,208254,2013-04-27,51,MEATS,699.31,0,,,,,,,Guayaquil,Guayas,A,17,1909.0,2013,4,17,2,Saturday
752073,743163,2014-02-23,11,BEVERAGES,3099.0,0,,,,,,,Cayambe,Pichincha,B,6,2811.0,2014,2,8,1,Sunday
440814,433686,2013-09-01,28,AUTOMOTIVE,8.0,0,,,,,,,Guayaquil,Guayas,E,10,1819.0,2013,9,35,3,Sunday
834534,825624,2014-04-10,24,PRODUCE,4.0,0,,,,,,103.37,Guayaquil,Guayas,D,1,2155.0,2014,4,15,2,Thursday
1360844,1341242,2015-01-25,41,MAGAZINES,0.0,0,,,,,,,Machala,El Oro,D,4,1321.0,2015,1,4,1,Sunday
1038564,1022526,2014-07-29,49,LINGERIE,7.0,0,,,,,,104.91,Quito,Pichincha,A,11,2083.0,2014,7,31,3,Tuesday
861288,852378,2014-04-25,25,LINGERIE,11.0,0,,,,,,100.85,Salinas,Santa Elena,D,1,957.0,2014,4,17,2,Friday
878382,869472,2014-05-04,54,LINGERIE,18.0,0,,,,,,,El Carmen,Manabi,C,3,1292.0,2014,5,18,2,Sunday
369306,362178,2013-07-23,21,BEVERAGES,0.0,0,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,107.13,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2013,7,30,3,Tuesday
1110776,1094738,2014-09-08,25,PREPARED FOODS,33.652,0,,,,,,92.64,Salinas,Santa Elena,D,1,627.0,2014,9,37,3,Monday
167117,167117,2013-04-04,48,BREAD/BAKERY,492.076,0,,,,,,93.26,Quito,Pichincha,A,14,2414.0,2013,4,14,2,Thursday
30050,30050,2013-01-17,51,LAWN AND GARDEN,2.0,0,,,,,,95.49,Guayaquil,Guayas,A,17,1551.0,2013,1,3,1,Thursday
760872,751962,2014-02-27,8,MEATS,326.831,0,,,,,,102.68,Quito,Pichincha,D,8,2607.0,2014,2,9,1,Thursday
170036,170036,2013-04-06,3,LAWN AND GARDEN,8.0,0,,,,,,,Quito,Pichincha,D,8,3665.0,2013,4,14,2,Saturday
1364157,1344555,2015-01-27,35,BEVERAGES,436.0,2,,,,,,45.84,Playas,Guayas,C,3,576.0,2015,1,5,1,Tuesday
1135419,1119381,2014-09-22,17,LINGERIE,4.0,0,,,,,,91.46,Quito,Pichincha,C,12,1309.0,2014,9,39,3,Monday
472057,464929,2013-09-18,53,PERSONAL CARE,0.0,0,,,,,,108.23,Manta,Manabi,D,13,,2013,9,38,3,Wednesday
634405,627277,2013-12-19,1,GROCERY II,23.0,0,,,,,,98.4,Quito,Pichincha,D,13,2425.0,2013,12,51,4,Thursday
1052377,1036339,2014-08-06,37,CLEANING,1171.0,3,,,,,,96.93,Cuenca,Azuay,D,2,1540.0,2014,8,32,3,Wednesday
172001,172001,2013-04-07,35,BREAD/BAKERY,134.0,0,,,,,,,Playas,Guayas,C,3,634.0,2013,4,14,2,Sunday
559611,552483,2013-11-07,10,PRODUCE,0.0,0,Holiday,Regional,Santa Elena,Provincializacion Santa Elena,False,94.25,Quito,Pichincha,C,15,1081.0,2013,11,45,4,Thursday
1261889,1245851,2014-12-02,16,BEAUTY,0.0,0,,,,,,66.99,Santo Domingo,Santo Domingo de los Tsachilas,C,3,934.0,2014,12,49,4,Tuesday
324593,319247,2013-06-29,17,BREAD/BAKERY,234.0,0,,,,,,,Quito,Pichincha,C,12,1573.0,2013,6,26,2,Saturday
170754,170754,2013-04-06,5,GROCERY I,3338.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1611.0,2013,4,14,2,Saturday
310199,308417,2013-06-23,12,SEAFOOD,1.0,0,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,,Latacunga,Cotopaxi,C,15,1184.0,2013,6,25,2,Sunday
1466056,1446454,2015-03-25,43,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,48.75,Esmeraldas,Esmeraldas,E,10,1190.0,2015,3,13,1,Wednesday
948199,939289,2014-06-13,14,EGGS,24.0,0,,,,,,107.49,Riobamba,Chimborazo,C,7,1223.0,2014,6,24,2,Friday
239278,237496,2013-05-14,22,POULTRY,0.0,0,,,,,,93.96,Puyo,Pastaza,C,7,,2013,5,20,2,Tuesday
1326077,1306475,2015-01-06,17,BREAD/BAKERY,222.0,0,,,,,,47.98,Quito,Pichincha,C,12,1339.0,2015,1,2,1,Tuesday
1477844,1458242,2015-04-01,25,BREAD/BAKERY,519.289,0,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,50.12,Salinas,Santa Elena,D,1,1152.0,2015,4,14,2,Wednesday
1080154,1064116,2014-08-22,16,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,93.61,Santo Domingo,Santo Domingo de los Tsachilas,C,3,782.0,2014,8,34,3,Friday
1515108,1495506,2015-04-22,20,GROCERY I,3059.77,6,,,,,,56.17,Quito,Pichincha,B,6,1300.0,2015,4,17,2,Wednesday
1307837,1288310,2014-12-26,7,MAGAZINES,7.0,0,Additional,National,Ecuador,Navidad+1,False,54.59,Quito,Pichincha,D,8,1941.0,2014,12,52,4,Friday
729284,720374,2014-02-10,21,HOME APPLIANCES,0.0,0,,,,,,100.12,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2014,2,7,1,Monday
1177374,1161336,2014-10-15,44,AUTOMOTIVE,25.0,0,,,,,,81.82,Quito,Pichincha,A,5,4465.0,2014,10,42,4,Wednesday
439842,432714,2013-08-31,5,HOME CARE,0.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1624.0,2013,8,35,3,Saturday
879844,870934,2014-05-05,45,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,99.74,Quito,Pichincha,A,11,3494.0,2014,5,19,2,Monday
642746,634114,2013-12-22,50,LADIESWEAR,0.0,0,Additional,National,Ecuador,Navidad-3,False,,Ambato,Tungurahua,A,14,4497.0,2013,12,51,4,Sunday
552884,545756,2013-11-03,22,BEAUTY,0.0,0,Holiday,National,Ecuador,Independencia de Cuenca,False,,Puyo,Pastaza,C,7,,2013,11,44,4,Sunday
1118030,1101992,2014-09-12,29,MAGAZINES,0.0,0,,,,,,92.18,Guayaquil,Guayas,E,10,,2014,9,37,3,Friday
1299796,1282508,2014-12-22,43,PREPARED FOODS,108.0,0,Holiday,Local,Salinas,Cantonizacion de Salinas,False,55.25,Esmeraldas,Esmeraldas,E,10,1713.0,2014,12,52,4,Monday
899994,891084,2014-05-17,11,HOME CARE,0.0,0,,,,,,,Cayambe,Pichincha,B,6,2436.0,2014,5,20,2,Saturday
667635,658725,2014-01-06,41,GROCERY I,2074.0,0,,,,,,93.12,Machala,El Oro,D,4,926.0,2014,1,2,1,Monday
1315925,1296323,2014-12-31,31,HOME APPLIANCES,0.0,0,Additional,National,Ecuador,Primer dia del ano-1,False,53.45,Babahoyo,Los Rios,B,10,3185.0,2014,12,1,4,Wednesday
182559,182559,2013-04-13,31,BEVERAGES,732.0,0,,,,,,,Babahoyo,Los Rios,B,10,1494.0,2013,4,15,2,Saturday
328571,323225,2013-07-01,28,MAGAZINES,0.0,0,,,,,,97.94,Guayaquil,Guayas,E,10,1177.0,2013,7,27,3,Monday
939210,930300,2014-06-08,11,PRODUCE,0.0,0,,,,,,,Cayambe,Pichincha,B,6,2754.0,2014,6,23,2,Sunday
598308,591180,2013-11-28,46,HOME CARE,0.0,0,,,,,,,Quito,Pichincha,A,14,2621.0,2013,11,48,4,Thursday
165979,165979,2013-04-04,16,"LIQUOR,WINE,BEER",21.0,0,,,,,,93.26,Santo Domingo,Santo Domingo de los Tsachilas,C,3,921.0,2013,4,14,2,Thursday
189199,189199,2013-04-17,18,EGGS,127.0,0,,,,,,86.65,Quito,Pichincha,B,16,1344.0,2013,4,16,2,Wednesday
312737,310955,2013-06-24,33,PREPARED FOODS,46.0,0,,,,,,95.07,Quevedo,Los Rios,C,3,1185.0,2013,6,26,2,Monday
1418690,1399088,2015-02-27,15,LAWN AND GARDEN,0.0,0,,,,,,49.84,Ibarra,Imbabura,C,15,1288.0,2015,2,9,1,Friday
750791,741881,2014-02-22,25,DAIRY,362.0,0,,,,,,,Salinas,Santa Elena,D,1,934.0,2014,2,8,1,Saturday
977302,963046,2014-06-26,30,CLEANING,346.0,2,,,,,,106.49,Guayaquil,Guayas,C,3,691.0,2014,6,26,2,Thursday
29990,29990,2013-01-17,5,PET SUPPLIES,0.0,0,,,,,,95.49,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1458.0,2013,1,3,1,Thursday
498597,491469,2013-10-03,49,AUTOMOTIVE,3.0,0,,,,,,103.29,Quito,Pichincha,A,11,1867.0,2013,10,40,4,Thursday
1018840,1002802,2014-07-18,45,SCHOOL AND OFFICE SUPPLIES,3.0,0,,,,,,103.83,Quito,Pichincha,A,11,3772.0,2014,7,29,3,Friday
1272562,1256524,2014-12-08,15,HOME AND KITCHEN II,0.0,0,Holiday,Local,Loja,Fundacion de Loja,False,63.13,Ibarra,Imbabura,C,15,1434.0,2014,12,50,4,Monday
757007,748097,2014-02-25,49,LAWN AND GARDEN,9.0,0,,,,,,102.2,Quito,Pichincha,A,11,1921.0,2014,2,9,1,Tuesday
210215,210215,2013-04-28,8,BREAD/BAKERY,762.844,0,,,,,,,Quito,Pichincha,D,8,2584.0,2013,4,17,2,Sunday
517247,510119,2013-10-14,22,BREAD/BAKERY,0.0,0,,,,,,102.46,Puyo,Pastaza,C,7,,2013,10,42,4,Monday
1040735,1024697,2014-07-31,10,HARDWARE,2.0,0,,,,,,98.23,Quito,Pichincha,C,15,887.0,2014,7,31,3,Thursday
213664,213664,2013-04-30,53,"LIQUOR,WINE,BEER",0.0,0,,,,,,93.22,Manta,Manabi,D,13,,2013,4,18,2,Tuesday
226823,226823,2013-05-08,23,HARDWARE,0.0,0,,,,,,96.24,Ambato,Tungurahua,D,9,1176.0,2013,5,19,2,Wednesday
354790,347662,2013-07-15,14,CLEANING,924.0,0,,,,,,106.2,Riobamba,Chimborazo,C,7,1542.0,2013,7,29,3,Monday
542425,535297,2013-10-28,29,BOOKS,0.0,0,,,,,,98.74,Guayaquil,Guayas,E,10,,2013,10,44,4,Monday
452927,445799,2013-09-08,18,BEAUTY,5.0,0,,,,,,,Quito,Pichincha,B,16,1439.0,2013,9,36,3,Sunday
1466035,1446433,2015-03-25,43,EGGS,70.0,0,,,,,,48.75,Esmeraldas,Esmeraldas,E,10,1190.0,2015,3,13,1,Wednesday
191300,191300,2013-04-18,26,SEAFOOD,5.0,0,,,,,,87.83,Guayaquil,Guayas,D,10,703.0,2013,4,16,2,Thursday
1029182,1013144,2014-07-24,36,FROZEN FOODS,34.0,0,Additional,Local,Guayaquil,Fundacion de Guayaquil-1,False,102.76,Libertad,Guayas,E,10,920.0,2014,7,30,3,Thursday
494935,487807,2013-10-01,46,BABY CARE,0.0,0,,,,,,102.09,Quito,Pichincha,A,14,3440.0,2013,10,40,4,Tuesday
55822,55822,2013-02-01,25,LADIESWEAR,0.0,0,,,,,,97.46,Salinas,Santa Elena,D,1,1151.0,2013,2,5,1,Friday
1138920,1122882,2014-09-24,15,MEATS,147.971,0,,,,,,93.6,Ibarra,Imbabura,C,15,1320.0,2014,9,39,3,Wednesday
499547,492419,2013-10-04,25,PET SUPPLIES,0.0,0,,,,,,103.83,Salinas,Santa Elena,D,1,1007.0,2013,10,40,4,Friday
1388447,1368845,2015-02-10,17,BREAD/BAKERY,175.0,0,,,,,,50.06,Quito,Pichincha,C,12,1234.0,2015,2,7,1,Tuesday
374575,367447,2013-07-26,19,PERSONAL CARE,104.0,0,,,,,,104.76,Guaranda,Bolivar,C,15,1287.0,2013,7,30,3,Friday
1398161,1378559,2015-02-15,39,HOME APPLIANCES,0.0,0,,,,,,,Cuenca,Azuay,B,6,1112.0,2015,2,7,1,Sunday
840655,831745,2014-04-13,46,GROCERY II,41.0,0,,,,,,,Quito,Pichincha,A,14,4737.0,2014,4,15,2,Sunday
351713,344585,2013-07-13,27,SEAFOOD,15.8689995,0,,,,,,,Daule,Guayas,D,1,1496.0,2013,7,28,3,Saturday
1374461,1354859,2015-02-02,24,FROZEN FOODS,195.0,1,,,,,,49.25,Guayaquil,Guayas,D,1,2588.0,2015,2,6,1,Monday
865206,856296,2014-04-27,35,GROCERY I,1759.0,0,,,,,,,Playas,Guayas,C,3,634.0,2014,4,17,2,Sunday
81941,81941,2013-02-15,9,BEAUTY,2.0,0,,,,,,95.95,Quito,Pichincha,B,6,1874.0,2013,2,7,1,Friday
644936,636026,2013-12-23,54,HOME APPLIANCES,1.0,0,Additional,National,Ecuador,Navidad-2,False,98.62,El Carmen,Manabi,C,3,1226.0,2013,12,52,4,Monday
757022,748112,2014-02-25,5,BEAUTY,5.0,0,,,,,,102.2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1283.0,2014,2,9,1,Tuesday
1095439,1079401,2014-08-30,45,BOOKS,0.0,0,,,,,,,Quito,Pichincha,A,11,4578.0,2014,8,35,3,Saturday
434731,427603,2013-08-28,7,"LIQUOR,WINE,BEER",91.0,0,,,,,,110.17,Quito,Pichincha,D,8,1824.0,2013,8,35,3,Wednesday
415361,408233,2013-08-18,13,MAGAZINES,0.0,0,,,,,,,Latacunga,Cotopaxi,C,15,793.0,2013,8,33,3,Sunday
1404689,1385087,2015-02-19,22,FROZEN FOODS,0.0,0,,,,,,51.12,Puyo,Pastaza,C,7,,2015,2,8,1,Thursday
1163956,1147918,2014-10-08,18,GROCERY II,14.0,0,,,,,,87.29,Quito,Pichincha,B,16,1412.0,2014,10,41,4,Wednesday
418564,411436,2013-08-19,52,PERSONAL CARE,0.0,0,,,,,,107.14,Manta,Manabi,A,11,,2013,8,34,3,Monday
411087,403959,2013-08-15,43,CELEBRATION,0.0,0,Holiday,Local,Riobamba,Fundacion de Riobamba,False,107.43,Esmeraldas,Esmeraldas,E,10,1149.0,2013,8,33,3,Thursday
979386,965130,2014-06-27,39,GROCERY I,2845.111,1,,,,,,106.46,Cuenca,Azuay,B,6,1317.0,2014,6,26,2,Friday
1021111,1005073,2014-07-20,1,PERSONAL CARE,74.0,0,,,,,,,Quito,Pichincha,D,13,457.0,2014,7,29,3,Sunday
1332073,1312471,2015-01-09,34,POULTRY,142.457,5,,,,,,48.35,Guayaquil,Guayas,B,6,2315.0,2015,1,2,1,Friday
180130,180130,2013-04-12,13,HOME AND KITCHEN II,0.0,0,Holiday,Local,Cuenca,Fundacion de Cuenca,False,91.23,Latacunga,Cotopaxi,C,15,963.0,2013,4,15,2,Friday
1329877,1310275,2015-01-08,23,EGGS,63.0,1,,,,,,48.8,Ambato,Tungurahua,D,9,992.0,2015,1,2,1,Thursday
1048332,1032294,2014-08-04,23,LINGERIE,0.0,0,,,,,,98.26,Ambato,Tungurahua,D,9,1049.0,2014,8,32,3,Monday
553159,546031,2013-11-03,3,GROCERY II,100.0,0,Holiday,National,Ecuador,Independencia de Cuenca,False,,Quito,Pichincha,D,8,3570.0,2013,11,44,4,Sunday
135078,135078,2013-03-17,49,DELI,413.798,0,,,,,,,Quito,Pichincha,A,11,2507.0,2013,3,11,1,Sunday
856813,847903,2014-04-22,5,BABY CARE,0.0,0,,,,,,101.69,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1372.0,2014,4,17,2,Tuesday
1334959,1315357,2015-01-11,16,EGGS,462.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1200.0,2015,1,2,1,Sunday
1504135,1484533,2015-04-16,12,POULTRY,0.0,0,,,,,,56.69,Latacunga,Cotopaxi,C,15,,2015,4,16,2,Thursday
217462,217462,2013-05-03,10,PERSONAL CARE,172.0,0,,,,,,95.25,Quito,Pichincha,C,15,1023.0,2013,5,18,2,Friday
1372477,1352875,2015-02-01,19,CLEANING,1114.0,0,,,,,,,Guaranda,Bolivar,C,15,1244.0,2015,2,5,1,Sunday
1010991,994953,2014-07-14,26,BEVERAGES,934.0,5,,,,,,101.73,Guayaquil,Guayas,D,10,560.0,2014,7,29,3,Monday
93890,93890,2013-02-22,43,BREAD/BAKERY,136.0,0,,,,,,93.12,Esmeraldas,Esmeraldas,E,10,1457.0,2013,2,8,1,Friday
859520,850610,2014-04-24,26,BEAUTY,0.0,0,,,,,,102.2,Guayaquil,Guayas,D,10,575.0,2014,4,17,2,Thursday
390435,383307,2013-08-04,14,GROCERY I,2213.0,0,,,,,,,Riobamba,Chimborazo,C,7,1042.0,2013,8,31,3,Sunday
1023990,1007952,2014-07-21,40,AUTOMOTIVE,4.0,0,,,,,,105.34,Machala,El Oro,C,3,1587.0,2014,7,30,3,Monday
88218,88218,2013-02-19,34,DELI,262.853,0,,,,,,96.69,Guayaquil,Guayas,B,6,2515.0,2013,2,8,1,Tuesday
557653,550525,2013-11-05,6,LADIESWEAR,0.0,0,,,,,,93.4,Quito,Pichincha,D,13,1631.0,2013,11,45,4,Tuesday
1223155,1207117,2014-11-10,29,EGGS,0.0,0,Holiday,Local,Guaranda,Independencia de Guaranda,False,77.43,Guayaquil,Guayas,E,10,,2014,11,46,4,Monday
246439,244657,2013-05-18,23,POULTRY,124.9,0,,,,,,,Ambato,Tungurahua,D,9,1153.0,2013,5,20,2,Saturday
987678,973422,2014-07-02,21,LINGERIE,0.0,0,,,,,,105.18,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2014,7,27,3,Wednesday
1050525,1034487,2014-08-05,35,BEVERAGES,456.0,0,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,97.34,Playas,Guayas,C,3,676.0,2014,8,32,3,Tuesday
741239,732329,2014-02-16,7,PET SUPPLIES,0.0,0,,,,,,,Quito,Pichincha,D,8,1513.0,2014,2,7,1,Sunday
554782,547654,2013-11-04,25,LADIESWEAR,0.0,0,,,,,,94.58,Salinas,Santa Elena,D,1,618.0,2013,11,45,4,Monday
755002,746092,2014-02-24,42,POULTRY,0.0,0,,,,,,103.17,Cuenca,Azuay,D,2,,2014,2,9,1,Monday
345274,338146,2013-07-09,46,POULTRY,580.247,0,,,,,,103.46,Quito,Pichincha,A,14,2840.0,2013,7,28,3,Tuesday
1177582,1161544,2014-10-15,5,EGGS,144.0,2,,,,,,81.82,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1549.0,2014,10,42,4,Wednesday
777530,768620,2014-03-09,25,HOME APPLIANCES,0.0,0,,,,,,,Salinas,Santa Elena,D,1,889.0,2014,3,10,1,Sunday
